title,author,year,date,series,number,language,citation,link
Submission in response to OFCOM'S Consultation on transparency guidance;CELE;2024;2024-10-01;Documento de posición;21;;CELE, “Submission in response to OFCOM'S Consultation on transparency guidance”, Documento de posición No. 21, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://www.palermo.edu/Archivos_content/2024/cele/octubre/2014_10_04_DP21_CELE.pdf
Submission in response to the Call for Evidence for the development of guidelines for the protection of minors under Article 28 (4) of the DSA;CELE;2024;2024-09;Documento de posición;20;;CELE, “Submission in response to the Call for Evidence for the development of guidelines for the protection of minors under Article 28 (4) of the DSA”, Documento de posición No. 20, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://www.palermo.edu/Archivos_content/2024/cele/septiembre/2024_09_30_DP20_CELE.pdf
Amicus curiae en la acción de tutela interpuesta por José Manuel Vega de la Cruz en contra de la Gobernación del Departamento de Cesar (Corte Constitucional de Colombia);CELE;2024;2024-08;Documento de posición;19;;CELE, “Amicus curiae en la acción de tutela interpuesta por José Manuel Vega de la Cruz en contra de la Gobernación del Departamento de Cesar (Corte Constitucional de Colombia)”, Documento de posición No. 19, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://www.palermo.edu/Archivos_content/2024/cele/agosto/amicus-colombia/2024_08_CELE_DP19.pdf
Amicus curiae en la causa "Gisele Zuni Mousques c/Christian Chena Y Otros s/ violencia contra la mujer" (Paraguay);TEDIC, CELE, y Wikimedia Foundation;2024;2024-08;Documento de posición;18;;TEDIC, CELE, y Wikimedia Foundation, “Amicus curiae en la causa "Gisele Zuni Mousques c/Christian Chena Y Otros s/ violencia contra la mujer" (Paraguay)”, Documento de posición No. 18, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://www.palermo.edu/Archivos_content/2024/cele/agosto/amicus-paraguay/TEDIC_et_al_DP18.pdf
A Latin American Perspective on Global Governance for Digital Platform Accountability. Access Now and CELE's Submission to the T20 process. ;Agneris Sampietri, Ramiro Álvarez Ugarte, Matías González Mama;2024;2024-07;Documento de posición;17;ENG;Agneris Sampietri, Ramiro Álvarez Ugarte, Matías González Mama, “A Latin American Perspective on Global Governance for Digital Platform Accountability. Access Now and CELE's Submission to the T20 process. ”, Documento de posición No. 17 (ENG), Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://www.palermo.edu/Archivos_content/2024/cele/agosto/t-20/TF05_ST_06__A_Latin_American_P66d7097f98d4f.pdf
Submission on European Commission Consultation on the draft Digital Services Act (DSA) guidelines on the integrity of electoral processes;CELE;2024;2024-03-07;Documento de posición;16;;CELE, “Submission on European Commission Consultation on the draft Digital Services Act (DSA) guidelines on the integrity of electoral processes”, Documento de posición No. 16, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://www.palermo.edu/Archivos_content/2024/cele/marzo/2024_03_07_DP16.pdf
Submission on OFCOM’s Consultation: Protecting people from illegal harms online;CELE;2024;2024-02;Documento de posición;15;;CELE, “Submission on OFCOM’s Consultation: Protecting people from illegal harms online”, Documento de posición No. 15, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://docs.google.com/document/d/1ciBvMEx4M5qQGk7mCTI962b-6s3gpAt8/edit?usp=sharing&ouid=103019842338573833357&rtpof=true&sd=true
Submission on the Draft Delegated Act on Transparency Reports (detailed rules and templates) under the DSA;CELE;2024;2024-01-01;Documento de posición;14;;CELE, “Submission on the Draft Delegated Act on Transparency Reports (detailed rules and templates) under the DSA”, Documento de posición No. 14, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://www.palermo.edu/Archivos_content/2024/cele/paper-dsa/dsa.pdf
Amicus curiae Ulrich Richter Morales y Claudia Ramírez Tavera vs. Google Inc. y Google México;CELE;2024;2024-05-09;Documento de posición;13;;CELE, “Amicus curiae Ulrich Richter Morales y Claudia Ramírez Tavera vs. Google Inc. y Google México”, Documento de posición No. 13, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://www.palermo.edu/Archivos_content/2024/cele/mayo/2024_05_09_DP13_CELE.pdf
Amicus curiae Colombia (violencia política);CELE;2023;2023-11;Documento de posición;12;;CELE, “Amicus curiae Colombia (violencia política)”, Documento de posición No. 12, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2023);https://www.palermo.edu/Archivos_content/2023/cele/papers/Amicus_Colombia.pdf
